market,symbol,quote_symbol,display_name,universe_tags
BIST,ISGYO,ISGYO.IS,İŞ GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,BIST
BIST,ISKPL,ISKPL.IS,IŞIK PLASTİK SANAYİ VE DIŞ TİCARET PAZARLAMA A.Ş.,BIST
BIST,ISKUR,ISKUR.IS,TÜRKİYE İŞ BANKASI A.Ş.,BIST
BIST,ISMEN,ISMEN.IS,İŞ YATIRIM MENKUL DEĞERLER A.Ş.,BIST
BIST,ISSEN,ISSEN.IS,İŞBİR SENTETİK DOKUMA SANAYİ A.Ş.,BIST
BIST,ISYAT,ISYAT.IS,İŞ YATIRIM ORTAKLIĞI A.Ş.,BIST
BIST,IZENR,IZENR.IS,İZDEMİR ENERJİ ELEKTRİK ÜRETİM A.Ş.,BIST
BIST,IZFAS,IZFAS.IS,İZMİR FIRÇA SANAYİ VE TİCARET A.Ş.,BIST
BIST,IZINV,IZINV.IS,İZ YATIRIM HOLDİNG A.Ş.,BIST
BIST,IZMDC,IZMDC.IS,İZMİR DEMİR ÇELİK SANAYİ A.Ş.,BIST
BIST,JANTS,JANTS.IS,JANTSA JANT SANAYİ VE TİCARET A.Ş.,BIST
BIST,KAPLM,KAPLM.IS,KAPLAMİN AMBALAJ SANAYİ VE TİCARET A.Ş.,BIST
BIST,KAREL,KAREL.IS,KAREL ELEKTRONİK SANAYİ VE TİCARET A.Ş.,BIST
BIST,KARSN,KARSN.IS,KARSAN OTOMOTİV SANAYİİ VE TİCARET A.Ş.,BIST
BIST,KARTN,KARTN.IS,KARTONSAN KARTON SANAYİ VE TİCARET A.Ş.,BIST
BIST,KATMR,KATMR.IS,KATMERCİLER ARAÇ ÜSTÜ EKİPMAN SANAYİ VE TİCARET A.Ş.,BIST
BIST,KCAER,KCAER.IS,KOCAER ÇELİK SANAYİ VE TİCARET A.Ş.,BIST
BIST,KCHOL,KCHOL.IS,KOÇ HOLDİNG A.Ş.,BIST
BIST,KENT,KENT.IS,KENT GIDA MADDELERİ SANAYİİ VE TİCARET A.Ş.,BIST
BIST,KERVN,KERVN.IS,KERVANSARAY YATIRIM HOLDİNG A.Ş.,BIST
BIST,KFEIN,KFEIN.IS,KAFEİN YAZILIM HİZMETLERİ TİCARET A.Ş.,BIST
BIST,KGYO,KGYO.IS,KORAY GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,BIST
BIST,KIMMR,KIMMR.IS,ERSAN ALIŞVERİŞ HİZMETLERİ VE GIDA SANAYİ TİCARET A.Ş.,BIST
BIST,KLGYO,KLGYO.IS,KİLER GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,BIST
BIST,KLKIM,KLKIM.IS,KALEKİM KİMYEVİ MADDELER SANAYİ VE TİCARET A.Ş.,BIST
BIST,KLMSN,KLMSN.IS,KLİMASAN KLİMA SANAYİ VE TİCARET A.Ş.,BIST
BIST,KLNMA,KLNMA.IS,TÜRKİYE KALKINMA VE YATIRIM BANKASI A.Ş.,BIST
BIST,KLRHO,KLRHO.IS,KİLER HOLDİNG A.Ş.,BIST
BIST,KLSER,KLSER.IS,KALESERAMİK ÇANAKKALE KALEBODUR SERAMİK SANAYİ A.Ş.,BIST
BIST,KLSYN,KLSYN.IS,KOLEKSİYON MOBİLYA SANAYİ A.Ş.,BIST
BIST,KMPUR,KMPUR.IS,KİMTEKS POLİÜRETAN SANAYİ VE TİCARET A.Ş.,BIST
BIST,KNFRT,KNFRT.IS,KONFRUT GIDA SANAYİ VE TİCARET A.Ş.,BIST
BIST,KONKA,KONKA.IS,KONYA KAĞIT SANAYİ VE TİCARET A.Ş.,BIST
BIST,KONTR,KONTR.IS,KONTROLMATİK TEKNOLOJİ ENERJİ VE MÜHENDİSLİK A.Ş.,BIST
BIST,KONYA,KONYA.IS,KONYA ÇİMENTO SANAYİİ A.Ş.,BIST
BIST,KOPOL,KOPOL.IS,KOZA POLYESTER SANAYİ VE TİCARET A.Ş.,BIST
BIST,KORDS,KORDS.IS,KORDSA TEKNİK TEKSTİL A.Ş.,BIST
BIST,KRDMA,KRDMA.IS,KARDEMİR KARABÜK DEMİR ÇELİK SANAYİ VE TİCARET A.Ş.,BIST
BIST,KRDMB,KRDMB.IS,KARDEMİR KARABÜK DEMİR ÇELİK SANAYİ VE TİCARET A.Ş.,BIST
BIST,KRDMD,KRDMD.IS,KARDEMİR KARABÜK DEMİR ÇELİK SANAYİ VE TİCARET A.Ş.,BIST
BIST,KRGYO,KRGYO.IS,KÖRFEZ GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,BIST
BIST,KRONT,KRONT.IS,KRON TEKNOLOJİ A.Ş.,BIST
BIST,KRPLS,KRPLS.IS,KOROPLAST TEMİZLİK AMBALAJ ÜRÜNLERİ SANAYİ VE DIŞ TİCARET A.Ş.,BIST
BIST,KRSTL,KRSTL.IS,KRİSTAL KOLA VE MEŞRUBAT SANAYİ TİCARET A.Ş.,BIST
BIST,KRTEK,KRTEK.IS,KARSU TEKSTİL SANAYİİ VE TİCARET A.Ş.,BIST
BIST,KRVGD,KRVGD.IS,KERVAN GIDA SANAYİ VE TİCARET A.Ş.,BIST
BIST,KSTUR,KSTUR.IS,KUŞTUR KUŞADASI TURİZM ENDÜSTRİSİ A.Ş.,BIST
BIST,KTLEV,KTLEV.IS,KATILIMEVİM TASARRUF FİNANSMAN A.Ş.,BIST
BIST,KTSKR,KTSKR.IS,KÜTAHYA ŞEKER FABRİKASI A.Ş.,BIST
BIST,KUTPO,KUTPO.IS,KÜTAHYA PORSELEN SANAYİ A.Ş.,BIST
BIST,KUVVA,KUVVA.IS,KUVVA GIDA TİCARET VE SANAYİ YATIRIMLARI A.Ş.,BIST
BIST,KUYAS,KUYAS.IS,KUYAŞ YATIRIM A.Ş.,BIST
BIST,KZBGY,KZBGY.IS,KIZILBÜK GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,BIST
BIST,KZGYO,KZGYO.IS,KUZUGRUP GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,BIST
BIST,LIDER,LIDER.IS,LDR TURİZM A.Ş.,BIST
BIST,LIDFA,LIDFA.IS,LİDER FAKTORİNG A.Ş.,BIST
BIST,LINK,LINK.IS,LİNK BİLGİSAYAR SİSTEMLERİ YAZILIMI VE DONANIMI SANAYİ VE TİCARET A.Ş.,BIST
BIST,LKMNH,LKMNH.IS,LOKMAN HEKİM ENGÜRÜSAĞ SAĞLIK TURİZM EĞİTİM HİZMETLERİ VE İNŞAAT TAAHHÜT A.Ş.,BIST
BIST,LOGO,LOGO.IS,LOGO YAZILIM SANAYİ VE TİCARET A.Ş.,BIST
BIST,LUKSK,LUKSK.IS,LÜKS KADİFE TİCARET VE SANAYİİ A.Ş.,BIST
BIST,MAALT,MAALT.IS,MARMARİS ALTINYUNUS TURİSTİK TESİSLER A.Ş.,BIST
BIST,MACKO,MACKO.IS,MACKOLİK İNTERNET HİZMETLERİ TİCARET A.Ş.,BIST
BIST,MAGEN,MAGEN.IS,MARGÜN ENERJİ ÜRETİM SANAYİ VE TİCARET A.Ş.,BIST
BIST,MAKIM,MAKIM.IS,MAKİM MAKİNA TEKNOLOJİLERİ SANAYİ VE TİCARET A.Ş.,BIST
BIST,MAKTK,MAKTK.IS,MAKİNA TAKIM ENDÜSTRİSİ A.Ş.,BIST
BIST,MANAS,MANAS.IS,MANAS ENERJİ YÖNETİMİ SANAYİ VE TİCARET A.Ş.,BIST
BIST,MARKA,MARKA.IS,MARKA YATIRIM HOLDİNG A.Ş.,BIST
BIST,MAVI,MAVI.IS,MAVİ GİYİM SANAYİ VE TİCARET A.Ş.,BIST
BIST,MEDTR,MEDTR.IS,MEDİTERA TIBBİ MALZEME SANAYİ VE TİCARET A.Ş.,BIST
BIST,MEGAP,MEGAP.IS,MEGA POLİETİLEN KÖPÜK SANAYİ VE TİCARET A.Ş.,BIST
BIST,MEPET,MEPET.IS,MEPET METRO PETROL VE TESİSLERİ SANAYİ TİCARET A.Ş.,BIST
BIST,MERCN,MERCN.IS,MERCAN KİMYA SANAYİ VE TİCARET A.Ş.,BIST
BIST,MERIT,MERIT.IS,MERİT TURİZM YATIRIM VE İŞLETME A.Ş.,BIST
BIST,METRO,METRO.IS,METRO TİCARİ VE MALİ YATIRIMLAR HOLDİNG A.Ş.,BIST
BIST,MGROS,MGROS.IS,MİGROS TİCARET A.Ş.,BIST
BIST,MIATK,MIATK.IS,MİA TEKNOLOJİ A.Ş.,BIST
BIST,MMCAS,MMCAS.IS,MMC SANAYİ VE TİCARİ YATIRIMLAR A.Ş.,BIST
BIST,MNDRS,MNDRS.IS,MENDERES TEKSTİL SANAYİ VE TİCARET A.Ş.,BIST
BIST,MNDTR,MNDTR.IS,MONDİ TURKEY OLUKLU MUKAVVA KAĞIT VE AMBALAJ SANAYİ A.Ş.,BIST
BIST,MOBTL,MOBTL.IS,MOBİLTEL İLETİŞİM HİZMETLERİ SANAYİ VE TİCARET A.Ş.,BIST
BIST,MPARK,MPARK.IS,MLP SAĞLIK HİZMETLERİ A.Ş.,BIST
BIST,MRSHL,MRSHL.IS,MARSHALL BOYA VE VERNİK SANAYİİ A.Ş.,BIST
BIST,MSGYO,MSGYO.IS,MİSTRAL GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,BIST
BIST,MTRKS,MTRKS.IS,MATRİKS BİLGİ DAĞITIM HİZMETLERİ A.Ş.,BIST
BIST,MTRYO,MTRYO.IS,METRO YATIRIM ORTAKLIĞI A.Ş.,BIST
BIST,MZHLD,MZHLD.IS,MAZHAR ZORLU HOLDİNG A.Ş.,BIST
BIST,NATEN,NATEN.IS,NATUREL YENİLENEBİLİR ENERJİ TİCARET A.Ş.,BIST
BIST,NETAS,NETAS.IS,NETAŞ TELEKOMÜNİKASYON A.Ş.,BIST
BIST,NIBAS,NIBAS.IS,NİĞBAŞ NİĞDE BETON SANAYİ VE TİCARET A.Ş.,BIST
BIST,NTGAZ,NTGAZ.IS,NATURELGAZ SANAYİ VE TİCARET A.Ş.,BIST
BIST,NTHOL,NTHOL.IS,NET HOLDİNG A.Ş.,BIST
BIST,NUGYO,NUGYO.IS,NUROL GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,BIST
BIST,NUHCM,NUHCM.IS,NUH ÇİMENTO SANAYİ A.Ş.,BIST
BIST,OBASE,OBASE.IS,OBASE BİLGİSAYAR VE DANIŞMANLIK HİZMETLERİ TİCARET A.Ş.,BIST
BIST,ODAS,ODAS.IS,ODAŞ ELEKTRİK ÜRETİM SANAYİ TİCARET A.Ş.,BIST
BIST,OFSYM,OFSYM.IS,OFİS YEM GIDA SANAYİ TİCARET A.Ş.,BIST
BIST,ONCSM,ONCSM.IS,ONCOSEM ONKOLOJİK SİSTEMLER SANAYİ VE TİCARET A.Ş.,BIST
BIST,ORCAY,ORCAY.IS,ORÇAY ORTAKÖY ÇAY SANAYİ VE TİCARET A.Ş.,BIST
BIST,ORGE,ORGE.IS,ORGE ENERJİ ELEKTRİK TAAHHÜT A.Ş.,BIST
BIST,ORMA,ORMA.IS,ORMA ORMAN MAHSULLERİ İNTEGRE SANAYİ VE TİCARET A.Ş.,BIST
BIST,OSMEN,OSMEN.IS,OSMANLI YATIRIM MENKUL DEĞERLER A.Ş.,BIST
BIST,OSTIM,OSTIM.IS,OSTİM ENDÜSTRİYEL YATIRIMLAR VE İŞLETME A.Ş.,BIST
BIST,OTKAR,OTKAR.IS,OTOKAR OTOMOTİV VE SAVUNMA SANAYİ A.Ş.,BIST
BIST,OTTO,OTTO.IS,OTTO HOLDİNG A.Ş.,BIST
BIST,OYAKC,OYAKC.IS,OYAK ÇİMENTO FABRİKALARI A.Ş.,BIST
BIST,OYAYO,OYAYO.IS,OYAK YATIRIM ORTAKLIĞI A.Ş.,BIST
BIST,OYLUM,OYLUM.IS,OYLUM SINAİ YATIRIMLAR A.Ş.,BIST
BIST,OYYAT,OYYAT.IS,OYAK YATIRIM MENKUL DEĞERLER A.Ş.,BIST
BIST,OZGYO,OZGYO.IS,ÖZDERİCİ GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,BIST
BIST,OZKGY,OZKGY.IS,ÖZAK GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,BIST
BIST,OZRDN,OZRDN.IS,ÖZERDEN AMBALAJ SANAYİ A.Ş.,BIST
BIST,OZSUB,OZSUB.IS,ÖZSU BALIK ÜRETİM A.Ş.,BIST
BIST,PAGYO,PAGYO.IS,PANORA GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,BIST
BIST,PAMEL,PAMEL.IS,PAMEL YENİLENEBİLİR ELEKTRİK ÜRETİM A.Ş.,BIST
BIST,PAPIL,PAPIL.IS,PAPİLON SAVUNMA TEKNOLOJİ VE TİCARET A.Ş.,BIST
BIST,PARSN,PARSN.IS,PARSAN MAKİNA PARÇALARI SANAYİİ A.Ş.,BIST
BIST,PASEU,PASEU.IS,PASİFİK EURASİA LOJİSTİK DIŞ TİCARET A.Ş.,BIST
BIST,PCILT,PCILT.IS,PC İLETİŞİM VE MEDYA HİZMETLERİ SANAYİ TİCARET A.Ş.,BIST
BIST,PEKGY,PEKGY.IS,PEKER GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,BIST
BIST,PENGD,PENGD.IS,PENGUEN GIDA SANAYİ A.Ş.,BIST
BIST,PENTA,PENTA.IS,PENTA TEKNOLOJİ ÜRÜNLERİ DAĞITIM TİCARET A.Ş.,BIST
BIST,PETKM,PETKM.IS,PETKİM PETROKİMYA HOLDİNG A.Ş.,BIST
BIST,PETUN,PETUN.IS,PINAR ENTEGRE ET VE UN SANAYİİ A.Ş.,BIST
BIST,PGSUS,PGSUS.IS,PEGASUS HAVA TAŞIMACILIĞI A.Ş.,BIST
BIST,PINSU,PINSU.IS,PINAR SU VE İÇECEK SANAYİ VE TİCARET A.Ş.,BIST
BIST,PKART,PKART.IS,PLASTİKKART AKILLI KART İLETİŞİM SİSTEMLERİ SANAYİ VE TİCARET A.Ş.,BIST
BIST,PKENT,PKENT.IS,PETROKENT TURİZM A.Ş.,BIST
BIST,PLTUR,PLTUR.IS,PLATFORM TURİZM TAŞIMACILIK GIDA İNŞAAT TEMİZLİK HİZMETLERİ SANAYİ VE TİCARET A.Ş.,BIST
BIST,PNLSN,PNLSN.IS,PANELSAN ÇATI CEPHE SİSTEMLERİ SANAYİ VE TİCARET A.Ş.,BIST
BIST,PNSUT,PNSUT.IS,PINAR SÜT MAMULLERİ SANAYİİ A.Ş.,BIST
BIST,POLHO,POLHO.IS,POLİSAN HOLDİNG A.Ş.,BIST
BIST,POLTK,POLTK.IS,POLİTEKNİK METAL SANAYİ VE TİCARET A.Ş.,BIST
BIST,PRDGS,PRDGS.IS,PARDUS GİRİŞİM SERMAYESİ YATIRIM ORTAKLIĞI A.Ş.,BIST
BIST,PRKAB,PRKAB.IS,TÜRK PRYSMİAN KABLO VE SİSTEMLERİ A.Ş.,BIST
BIST,PRKME,PRKME.IS,PARK ELEKTRİK ÜRETİM MADENCİLİK SANAYİ VE TİCARET A.Ş.,BIST
BIST,PRZMA,PRZMA.IS,PRİZMA PRES MATBAACILIK YAYINCILIK SANAYİ VE TİCARET A.Ş.,BIST
BIST,PSDTC,PSDTC.IS,PERGAMON STATUS DIŞ TİCARET A.Ş.,BIST
BIST,PSGYO,PSGYO.IS,PASİFİK GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,BIST
BIST,QUAGR,QUAGR.IS,QUA GRANITE HAYAL YAPI VE ÜRÜNLERİ SANAYİ TİCARET A.Ş.,BIST
BIST,RALYH,RALYH.IS,RAL YATIRIM HOLDİNG A.Ş.,BIST
BIST,RAYSG,RAYSG.IS,RAY SİGORTA A.Ş.,BIST
BIST,REEDR,REEDR.IS,REEDER TEKNOLOJİ SANAYİ VE TİCARET A.Ş.,BIST
BIST,RNPOL,RNPOL.IS,RAİNBOW POLİKARBONAT SANAYİ TİCARET A.Ş.,BIST
BIST,RODRG,RODRG.IS,RODRİGO TEKSTİL SANAYİ VE TİCARET A.Ş.,BIST
BIST,RTALB,RTALB.IS,RTA LABORATUVARLARI BİYOLOJİK ÜRÜNLER İLAÇ VE MAKİNE SANAYİ TİCARET A.Ş.,BIST
BIST,RUBNS,RUBNS.IS,RUBENİS TEKSTİL SANAYİ TİCARET A.Ş.,BIST
BIST,RYGYO,RYGYO.IS,REYSAŞ GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,BIST
BIST,RYSAS,RYSAS.IS,REYSAŞ TAŞIMACILIK VE LOJİSTİK TİCARET A.Ş.,BIST
BIST,SAFKR,SAFKR.IS,SAFKAR EGE SOĞUTMACILIK KLİMA SOĞUK HAVA TESİSLERİ İHRACAT İTHALAT SANAYİ VE TİCARET A.Ş.,BIST
BIST,SAHOL,SAHOL.IS,HACI ÖMER SABANCI HOLDİNG A.Ş.,BIST
BIST,SAMAT,SAMAT.IS,SARAY MATBAACILIK KAĞITÇILIK KIRTASİYECİLİK TİCARET VE SANAYİ A.Ş.,BIST
BIST,SANEL,SANEL.IS,SAN-EL MÜHENDİSLİK ELEKTRİK TAAHHÜT SANAYİ VE TİCARET A.Ş.,BIST
BIST,SANFM,SANFM.IS,SANİFOAM ENDÜSTRİ VE TÜKETİM ÜRÜNLERİ SANAYİ TİCARET A.Ş.,BIST
BIST,SANKO,SANKO.IS,SANKO PAZARLAMA İTHALAT İHRACAT A.Ş.,BIST
BIST,SARKY,SARKY.IS,SARKUYSAN ELEKTROLİTİK BAKIR SANAYİ VE TİCARET A.Ş.,BIST
BIST,SASA,SASA.IS,SASA POLYESTER SANAYİ A.Ş.,BIST
BIST,SAYAS,SAYAS.IS,SAY YENİLENEBİLİR ENERJİ EKİPMANLARI SANAYİ VE TİCARET A.Ş.,BIST
BIST,SDTTR,SDTTR.IS,SDT UZAY VE SAVUNMA TEKNOLOJİLERİ A.Ş.,BIST
BIST,SEGYO,SEGYO.IS,ŞEKER GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,BIST
BIST,SEKFK,SEKFK.IS,ŞEKER FİNANSAL KİRALAMA A.Ş.,BIST
BIST,SEKUR,SEKUR.IS,SEKURO PLASTİK AMBALAJ SANAYİ A.Ş.,BIST
BIST,SELEC,SELEC.IS,SELÇUK ECZA DEPOSU TİCARET VE SANAYİ A.Ş.,BIST
BIST,SELVA,SELVA.IS,SELVA GIDA SANAYİ A.Ş.,BIST
BIST,SEYKM,SEYKM.IS,SEYİTLER KİMYA SANAYİ A.Ş.,BIST
BIST,SILVR,SILVR.IS,SİLVERLİNE ENDÜSTRİ VE TİCARET A.Ş.,BIST
BIST,SISE,SISE.IS,TÜRKİYE ŞİŞE VE CAM FABRİKALARI A.Ş.,BIST
BIST,SKBNK,SKBNK.IS,ŞEKERBANK T.A.Ş.,BIST
BIST,SKTAS,SKTAS.IS,SÖKTAŞ TEKSTİL SANAYİ VE TİCARET A.Ş.,BIST
BIST,SMART,SMART.IS,SMARTİKS YAZILIM A.Ş.,BIST
BIST,SMRTG,SMRTG.IS,SMART GÜNEŞ ENERJİSİ TEKNOLOJİLERİ ARAŞTIRMA GELİŞTİRME ÜRETİM SANAYİ VE TİCARET A.Ş.,BIST
BIST,SNGYO,SNGYO.IS,SİNPAŞ GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,BIST
BIST,SNICA,SNICA.IS,SANİCA ISI SANAYİ A.Ş.,BIST
BIST,SNKRN,SNKRN.IS,SENKRON SİBER GÜVENLİK YAZILIM VE BİLİŞİM ÇÖZÜMLERİ A.Ş.,BIST
BIST,SNPAM,SNPAM.IS,SÖNMEZ PAMUKLU SANAYİİ A.Ş.,BIST
BIST,SODSN,SODSN.IS,SODAŞ SODYUM SANAYİİ A.Ş.,BIST
BIST,SOKE,SOKE.IS,SÖKE DEĞİRMENCİLİK SANAYİ VE TİCARET A.Ş.,BIST
BIST,SOKM,SOKM.IS,ŞOK MARKETLER TİCARET A.Ş.,BIST
BIST,SONME,SONME.IS,SÖNMEZ FİLAMENT SENTETİK İPLİK VE ELYAF SANAYİ A.Ş.,BIST
BIST,SRVGY,SRVGY.IS,SERVET GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,BIST
BIST,SUMAS,SUMAS.IS,SUMAŞ SUNİ TAHTA VE MOBİLYA SANAYİ A.Ş.,BIST
BIST,SUNTK,SUNTK.IS,SUN TEKSTİL SANAYİ VE TİCARET A.Ş.,BIST
BIST,SUWEN,SUWEN.IS,SUWEN TEKSTİL SANAYİ PAZARLAMA A.Ş.,BIST
BIST,TARKM,TARKM.IS,TARKİM BİTKİ KORUMA SANAYİ VE TİCARET A.Ş.,BIST
BIST,TATEN,TATEN.IS,TATLIPINAR ENERJİ ÜRETİM A.Ş.,BIST
BIST,TATGD,TATGD.IS,TAT GIDA SANAYİ A.Ş.,BIST
BIST,TAVHL,TAVHL.IS,TAV HAVALİMANLARI HOLDİNG A.Ş.,BIST
BIST,TBORG,TBORG.IS,TÜRK TUBORG BİRA VE MALT SANAYİİ A.Ş.,BIST
BIST,TCELL,TCELL.IS,TURKCELL İLETİŞİM HİZMETLERİ A.Ş.,BIST
BIST,TDGYO,TDGYO.IS,TREND GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,BIST
BIST,TEKTU,TEKTU.IS,TEK-ART İNŞAAT TİCARET TURİZM SANAYİ VE YATIRIMLAR A.Ş.,BIST
BIST,TERA,TERA.IS,TERA YATIRIM MENKUL DEĞERLER A.Ş.,BIST
BIST,TEZOL,TEZOL.IS,EUROPAP TEZOL KAĞIT SANAYİ VE TİCARET A.Ş.,BIST
BIST,TGSAS,TGSAS.IS,TGS DIŞ TİCARET A.Ş.,BIST
BIST,THYAO,THYAO.IS,TÜRK HAVA YOLLARI A.O.,BIST
BIST,TKFEN,TKFEN.IS,TEKFEN HOLDİNG A.Ş.,BIST
BIST,TKNSA,TKNSA.IS,TEKNOSA İÇ VE DIŞ TİCARET A.Ş.,BIST
BIST,TLMAN,TLMAN.IS,TRABZON LİMAN İŞLETMECİLİĞİ A.Ş.,BIST
BIST,TMPOL,TMPOL.IS,TEMAPOL POLİMER PLASTİK VE İNŞAAT SANAYİ TİCARET A.Ş.,BIST
BIST,TMSN,TMSN.IS,TÜMOSAN MOTOR VE TRAKTÖR SANAYİ A.Ş.,BIST
BIST,TNZTP,TNZTP.IS,TAPDİ OKSİJEN ÖZEL SAĞLIK VE EĞİTİM HİZMETLERİ SANAYİ TİCARET A.Ş.,BIST
BIST,TOASO,TOASO.IS,TOFAŞ TÜRK OTOMOBİL FABRİKASI A.Ş.,BIST
BIST,TRCAS,TRCAS.IS,TURCAS PETROL A.Ş.,BIST
BIST,TRGYO,TRGYO.IS,TORUNLAR GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,BIST
BIST,TRILC,TRILC.IS,TURK İLAÇ VE SERUM SANAYİ A.Ş.,BIST
BIST,TSGYO,TSGYO.IS,TSKB GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,BIST
BIST,TSKB,TSKB.IS,TÜRKİYE SINAİ KALKINMA BANKASI A.Ş.,BIST
BIST,TTKOM,TTKOM.IS,TÜRK TELEKOMÜNİKASYON A.Ş.,BIST
BIST,TTRAK,TTRAK.IS,TÜRK TRAKTÖR VE ZİRAAT MAKİNELERİ A.Ş.,BIST
BIST,TUCLK,TUCLK.IS,TUĞÇELİK ALÜMİNYUM VE METAL MAMÜLLERİ SANAYİ VE TİCARET A.Ş.,BIST
BIST,TUKAS,TUKAS.IS,TUKAŞ GIDA SANAYİ VE TİCARET A.Ş.,BIST
BIST,TUPRS,TUPRS.IS,TÜPRAŞ-TÜRKİYE PETROL RAFİNERİLERİ A.Ş.,BIST
BIST,TUREX,TUREX.IS,TUREKS TURİZM TAŞIMACILIK A.Ş.,BIST
BIST,TURGG,TURGG.IS,TÜRKER PROJE GAYRİMENKUL VE YATIRIM GELİŞTİRME A.Ş.,BIST
BIST,TURSG,TURSG.IS,TÜRKİYE SİGORTA A.Ş.,BIST
BIST,UFUK,UFUK.IS,UFUK YATIRIM YÖNETİM VE GAYRİMENKUL A.Ş.,BIST
BIST,ULAS,ULAS.IS,ULAŞLAR TURİZM ENERJİ TARIM GIDA VE İNŞAAT YATIRIMLARI A.Ş.,BIST
BIST,ULKER,ULKER.IS,ÜLKER BİSKÜVİ SANAYİ A.Ş.,BIST
BIST,ULUFA,ULUFA.IS,ULUSAL FAKTORİNG A.Ş.,BIST
BIST,ULUSE,ULUSE.IS,ULUSOY ELEKTRİK İMALAT TAAHHÜT VE TİCARET A.Ş.,BIST
BIST,ULUUN,ULUUN.IS,ULUSOY UN SANAYİ VE TİCARET A.Ş.,BIST
BIST,UMPAS,UMPAS.IS,UMPAŞ HOLDİNG A.Ş.,BIST
BIST,UNLU,UNLU.IS,ÜNLÜ YATIRIM HOLDİNG A.Ş.,BIST
BIST,USAK,USAK.IS,UŞAK SERAMİK SANAYİ A.Ş.,BIST
BIST,VAKBN,VAKBN.IS,TÜRKİYE VAKIFLAR BANKASI T.A.O.,BIST
BIST,VAKFN,VAKFN.IS,VAKIF FİNANSAL KİRALAMA A.Ş.,BIST
BIST,VAKKO,VAKKO.IS,VAKKO TEKSTİL VE HAZIR GİYİM SANAYİ İŞLETMELERİ A.Ş.,BIST
BIST,VANGD,VANGD.IS,VANET GIDA SANAYİ İÇ VE DIŞ TİCARET A.Ş.,BIST
BIST,VBTYZ,VBTYZ.IS,VBT YAZILIM A.Ş.,BIST
BIST,VERTU,VERTU.IS,VERUSATURK GİRİŞİM SERMAYESİ YATIRIM ORTAKLIĞI A.Ş.,BIST
BIST,VERUS,VERUS.IS,VERUSA HOLDİNG A.Ş.,BIST
BIST,VESBE,VESBE.IS,VESTEL BEYAZ EŞYA SANAYİ VE TİCARET A.Ş.,BIST
BIST,VESTL,VESTL.IS,VESTEL ELEKTRONİK SANAYİ VE TİCARET A.Ş.,BIST
BIST,VKFYO,VKFYO.IS,VAKIF MENKUL KIYMET YATIRIM ORTAKLIĞI A.Ş.,BIST
BIST,VKGYO,VKGYO.IS,VAKIF GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,BIST
NASDAQ,CURR,CURR,Currenc Group Inc. - Ordinary Shares,NASDAQ
NASDAQ,CURX,CURX,Curanex Pharmaceuticals Inc - Common Stock,NASDAQ
NASDAQ,CV,CV,"CapsoVision, Inc. - Common Stock",NASDAQ
NASDAQ,CVBF,CVBF,CVB Financial Corporation - Common Stock,NASDAQ
NASDAQ,CVCO,CVCO,"Cavco Industries, Inc. - Common Stock",NASDAQ
NASDAQ,CVGI,CVGI,"Commercial Vehicle Group, Inc. - Common Stock",NASDAQ
NASDAQ,CVGW,CVGW,"Calavo Growers, Inc. - Common Stock",NASDAQ
NASDAQ,CVKD,CVKD,"Cadrenal Therapeutics, Inc. - Common Stock",NASDAQ
NASDAQ,CVLT,CVLT,"Commvault Systems, Inc. - Common Stock",NASDAQ
NASDAQ,CVRX,CVRX,"CVRx, Inc. - Common Stock",NASDAQ
NASDAQ,CVV,CVV,CVD Equipment Corporation - Common Stock,NASDAQ
NASDAQ,CWCO,CWCO,Consolidated Water Co. Ltd. - Ordinary Shares,NASDAQ
NASDAQ,CWD,CWD,CaliberCos Inc. - Class A Common Stock,NASDAQ
NASDAQ,CWST,CWST,"Casella Waste Systems, Inc. - Class A Common Stock",NASDAQ
NASDAQ,CXAI,CXAI,CXApp Inc. - Class A Common Stock,NASDAQ
NASDAQ,CXDO,CXDO,"Crexendo, Inc. - Common Stock",NASDAQ
NASDAQ,CYAB,CYAB,"Cyabra, Inc. - Common Stock",NASDAQ
